id,tabular_only_predicted,CNN_PREDICTED
1822500160,292613,531075.3
5467910190,361674,558701.6
9331800580,277129,356039.8
2407000405,212522,352096.94
5466700290,283623,446858.8
3026059361,569210,558509.3
1523069096,424584,565240
3876312010,403018,601379.44
8832900135,795353,1054516.8
9238900616,503271,558361.3
4142450040,274599,400720.5
9282800065,272535,446517.6
5379800862,290566,510813.4
2459950010,253068,383033.28
4435000520,229226,403844.9
1552800010,291243,521795.72
7549800543,308403,425124.72
9828200460,436184,408433.12
6345000160,984161,1201929.1
7129304105,301822,507703.22
4302201005,337180,459806.3
2450500110,614453,555128.3
5166700050,530720,616737.9
1085623710,354830,594941.94
1123049129,273147,456435.22
8566100200,730864,810185.4
1774000780,461432,662168.9
9492500170,827962,886260.2
686530530,617602,652134.8
4022907770,561086,873443.3
6052400975,221572,396200.03
3438502501,445951,589590.2
3758900023,1033046,1129583.9
1645000580,298560,383542.47
8099200030,257940,391582.66
7635801371,385795,640574.94
3456000310,690107,684657.9
2025059150,921115,670330.3
2624039114,477329,495363.22
3348401095,291912,482540.66
6633900170,531053,518635.44
2600000510,666978,670400
9414700020,322503,530883.94
3204800520,338940,435082.62
1844500025,344846,543942.25
4137010590,299747,592169.4
8564950280,518575,772529.25
1338800491,953062,729211.56
4058801702,846886,1127226.1
461004720,548920,527503.6
3123059107,669599,761603.25
6819100380,519784,465506.84
1193000390,971898,1043505.3
3450300270,307175,485783.84
3110800040,259271,431611.97
1437910090,560694,678937.4
3645500050,541834,669211.2
4338800600,238527,397286.72
2114700530,352077,461244.66
6381500450,350776,501546.7
9206950200,393622,480408.25
4232900940,659751,594165.1
1025049174,983032,839709.06
7774200070,640404,809670.2
1231000310,408399,527853.4
8155870200,247623,446938.1
7935000625,921447,986405.3
2426049079,335260,459880.4
4037500230,445372,535308
2331550120,284963,483119
7974200765,503033,486716.88
686200510,546546,653941.5
4024100670,478004,634198.5
3834500195,567072,807349.3
3526059115,567197,687123.25
7950304075,250479,379473.38
1386800054,309395,550705.3
9834200165,529531,548724.2
6147650300,328857,522084.4
6891800360,580010,881495.94
9170500060,560174,675421.56
65000260,813211,847370.7
7784400130,569655,789848.3
7941140070,420124,491282.38
2122049096,188787,313957.4
6003000851,335779,362496.78
7203220050,892637,1128228.4
8898700960,272646,450550.03
5245600105,213647,360784.4
3530470190,257217,403140.34
7883603965,331886,420291.28
4022902505,486092,698640.44
3211100240,280775,460252.9
5119010090,540276,705847.2
3821000100,258902,387604.56
7301300050,415130,606721.25
2171400197,343687,561891.1
9471201175,1508399,1106996.5
2473450200,375594,592298.75
2258500045,445885,417671.7
1139000400,498919,569369.1
3298701025,234047,334040.62
1498302774,290150,371736.4
9276200190,551524,551231.3
2909300240,594571,685162.1
1250200693,538008,580909.6
3101500010,364202,377495.72
2557000630,239598,473581.72
1324300091,442536,410808.25
2826049260,445359,605727.44
3342100421,563851,730017.3
3524049083,433111,563245.25
9103000393,1286545,1186855
3121059033,210072,343030.9
7853240200,552329,716690.6
7950700120,283429,429800.97
1822059057,135328,275010.6
1219000473,226084,378766.9
9272201385,666941,681154.06
1336800185,1167345,912621.1
9268851630,417169,494592.34
2788400315,258185,412914.34
3529000930,476482,585176.06
5631500967,479493,658046.75
2188201010,230417,385684.56
8562970040,814621,1190889
4415600030,304121,528877.75
2473251170,244349,415251.34
7511200020,515703,593332.75
1163400020,260288,363079.4
5412400180,247290,374277
255450400,337994,489396.44
1687000210,289508,511510.53
6749700004,370505,454527.4
2738650030,567743,785732.75
9136100420,700189,643655.75
1924069115,873528,909657.25
714000155,525235,501907.47
904000045,651059,699027
3395070640,243058,399934.78
6308000010,647252,602352.9
2695600130,334801,399843.25
3626039279,393341,452102.97
1623089039,239615,404513.28
3438501327,406646,440232.25
8118600025,362078,460743.03
7625703435,621477,768255.5
1807900300,561793,587944.5
1862900360,280706,447453.28
2768100186,513572,548856.06
2524059269,711514,974992.4
1126059108,895193,1248507.6
7856610130,758788,743322.44
7203000200,262620,425175.8
3630120700,702369,716815
1612500090,189287,357312.7
3586500620,772775,1009317.75
5207200360,406576,470968.97
6675500035,420885,517479.84
1781500385,327665,405667.25
1150900080,811323,874874.7
9541600355,874143,723505.06
7525530670,752592,885265.94
844000375,292364,446897.2
9578140180,277685,526712.4
9558041130,331530,482973.4
1788800910,172885,318482.12
9550200225,472004,465111.03
8643200055,228185,422571.72
6143000020,285587,461179.12
8941100095,992267,1114185.9
3630010020,431424,477527.8
2895800610,354388,495029.8
822039084,982964,1309414.8
5423600080,784776,682144.1
3992700775,474987,536238.94
3816700150,428144,628749.6
4083302485,707615,606373.06
5127000810,307682,498563.25
1725059182,1176802,946682.6
9485930120,361530,542292.56
293850040,624285,768153.7
8731981940,300030,555421.2
3330501545,270583,368011.16
1026069061,774778,1123760.2
8121200710,477920,608876.4
3764390100,510469,610447.4
9493200010,302002,494437.2
2902201301,635543,589992.4
3444120130,405780,597632.9
5256500025,523336,741203.75
4022902715,551815,828735
871001500,701436,717874
2329700440,185057,328873.06
1773100275,294490,351023.03
7852160070,801566,1206421.6
2141330560,550292,591743.75
2505500009,666582,600587.94
8647800150,308238,486445.88
4337000200,229744,401193.9
9264901680,252224,403525.38
1773101050,350165,384064.44
9320990120,250207,458645.72
8856960280,288481,429510.44
5589300585,313745,488304.12
7935000595,872379,914822.3
7203150080,595448,679362.25
5616000030,269817,419937.12
825059178,2955727,2701475.5
6666830390,621674,759201.5
8732900840,605891,674132.6
2095800520,509715,682871.2
1771000760,351545,519992.47
1901600090,332342,346696
8857600680,251863,415869.6
4038700830,581969,628144.94
8956200070,338405,586020.5
8081500050,1989552,1338496.9
567000755,416607,480649.3
424069264,738647,785410.56
1564000410,808133,937421
2817100910,238598,449614.3
3303960080,880514,1130603.4
3340401535,142416,295358.97
1622059095,301388,459609.47
3278601940,396176,516676.53
7202380120,431492,517485.28
745500010,801551,1086237.6
6608500220,405436,508560.47
8024201055,386105,448437.12
8929000140,386880,476330.22
859000160,351883,501644.25
8673400061,397194,474952.62
1269200229,1187784,1426655.4
6705850300,793648,861888.6
3395040550,331232,255512.55
1697000370,252289,373742.7
5245600120,223317,397323.84
8892900180,216419,331588.1
1794500360,701018,546885.25
2025049192,516557,512379.1
1930301325,1016449,863755.7
4217402162,1524509,954072.06
8126300410,518686,632991.25
3345700215,687840,748786.7
2887701420,420270,458554.3
2887701251,415085,456318.56
4036100175,693215,651939.56
6762700515,1083184,930984.94
3192000085,200252,344734.3
226059096,1124492,2058013.9
9238900855,415686,477497.75
6706200130,307894,489153.34
2744000010,229539,423155.66
7202271060,670615,757699.2
7923200150,588322,550170.4
162500030,323876,521231.22
2571910210,237963,341545.97
1523059105,324311,464943.38
6052401215,298204,403086.9
6626100260,687167,1044528.9
8925100115,1152334,1021428.6
5459500165,651404,600600.5
7686202635,197858,328017.3
1118001370,1292389,867892.5
122029066,390755,620845.1
8039900130,344169,445124.75
3262300235,1177420,801754.3
8860500300,325731,502706.97
8956000250,493791,551107.25
1646501920,476872,505786.56
9284801500,426248,530120
1442880380,450594,597338.8
1311500020,227299,413725.94
254000695,327021,405077.7
9477101280,426953,558260.1
9510970530,650532,680931.3
6891800500,718999,894306.5
9407000230,325605,416207.66
7202340590,689693,815507
8151600590,360727,496357.22
9407001600,328362,399101.53
1771000690,295852,466685.7
1525069134,966778,1283200.8
8645540040,282987,431127.78
9414500200,366279,465386.12
7883607645,203916,334911.12
3845100140,278567,501328.62
2726049164,446979,542961.1
4340610040,346316,413622.2
1245003006,940930,935568.7
1105000373,257037,365913.12
6083000123,216903,349463.2
1777600450,636268,666707.75
9558000100,382553,632565.2
2473002060,316283,482209.88
943100689,328972,443232.1
7544800395,435492,435650.62
1931300090,536703,562993.4
7936000252,564694,489172.94
7987400316,347340,366116.62
5152700060,604901,1134990.6
1721801025,224895,367647.03
3438501450,355499,400569.97
9222400510,413829,376583.5
1796700160,256584,402178.4
323059208,294508,494729.62
3392100050,172800,309551.6
4038500210,702713,737199.6
6324000090,447635,406191.03
7549802535,433472,570840.9
3343900326,454781,748988.8
5701700640,766080,986996.25
5249803185,445791,564026.8
8838900032,851546,720165
1237500577,969336,963681.1
8642600090,296713,460762.38
3303100075,472458,707232.56
2133020020,406591,586297.2
7950302890,335289,533024.8
2770601734,563243,515883.34
2538410140,325062,520039.06
8159600360,578062,740944.4
917000300,418373,461491.5
2391600330,330634,344711.94
9285800585,492419,541375.4
2005950050,226502,352067.72
6450301835,341565,500105.2
2473480520,313724,473411.03
2818600010,1273007,1412564.6
952006728,335548,386272.4
3422049088,261920,465640.06
3629870420,779125,1037086.44
1079350090,283984,431800.12
1509500060,386315,643327.44
4039000050,482771,552654.06
5288200230,736592,705493.2
626400020,735116,1001073.6
5457300095,1743510,1481583.9
5000500055,226633,374863.9
324000530,418363,454922.03
6713100031,435479,633911.9
3316500200,462045,543362.6
3124059006,1087708,1203952.8
1125079111,1730092,2372345.2
7852020300,488879,594006.5
123039364,247277,369313.4
7883603190,285888,417557.78
9828700900,530178,511224.25
6821100015,680844,705898.4
9522100375,653441,630162.75
2420069201,218913,353927.34
7504110330,684682,918963.56
475000510,537255,521109.44
2425059074,775737,875415.5
7518503685,491818,513029.38
5466400550,211110,338525.28
7852150720,415093,519658.3
3066400140,600147,766652.6
3298400470,498030,533261.7
2902200874,650987,621653.9
9500900110,212799,342220.25
8835200160,352752,465402.1
6056100295,306239,402019.66
1858600042,320058,531131.06
7224500010,258339,437349.03
5457801925,963542,720986.2
7575620750,237634,425927.84
2391600735,447987,471719.66
6192400180,744683,956813.8
5249803870,464611,591432.3
3575302880,349968,472608.53
7225000045,174858,334121.53
5561720180,253669,427241.47
1972200428,467377,539197.4
892000025,186601,326788.66
2944510080,238093,461811.12
2428100100,786334,819369
6647400250,467595,571718.56
121059038,350873,526574.25
6398000191,387113,568240.25
526059103,285843,463575.28
8856960720,274616,421495.47
3832500260,239277,434702.72
1623089025,415064,514602.34
3625710080,949845,1044867.6
6446200060,691340,697706.3
5706200370,382909,548326.6
5515600088,216073,360297.88
8029500360,295700,601374.8
6700390150,251489,405877.38
642500080,443577,689243.1
6150700264,425772,506868.7
2473371780,345600,584118.94
3905120540,529212,611214.56
2652501215,703111,590912.5
3176100110,589060,549348.8
7574910650,780442,1112614.4
6385800030,267267,497988.28
4443800960,525718,536017.06
8731951490,270296,480300.16
3380900125,342463,539413.9
9828701508,539436,534039.4
6699950310,342534,524492.3
3321049112,328928,573479.1
1824079052,1060948,1161521.8
8032700140,907755,814286.1
8679600150,556312,626343.2
5040800120,874063,921950.75
2026059119,418927,546054.5
4024100951,549860,846486.25
7212650990,265021,504813.62
936000060,284613,539272.94
6181500340,303626,531527.8
1137400050,401260,565905.06
3324079092,438370,538469.2
4268200055,289768,438548.16
6145602240,412580,467547.22
475000176,487439,486421.28
3279000120,215097,412931.66
9392200030,241920,429059.28
3438500714,389487,501010.28
4306500070,329647,532169.44
8588000610,175051,324511.3
792500190,288327,527760.25
2461900850,426689,476303.44
2660500365,336402,414603.2
5451210100,683802,668008.6
2787000040,341185,501020.8
3278602670,366262,407844.22
9528100899,706313,651561.6
1324079085,316075,433101.3
9477001140,382988,539575.44
9521100880,664785,615540.94
7853210060,418823,514256.94
1326069094,409824,677812.3
3420069065,303735,461129.88
5468730280,237416,407748.53
5437600140,332856,511138.94
5127000410,292542,483369.7
5445300050,555897,564724.4
3375300360,223235,373990.84
9297800165,536779,643499.8
6021500840,530867,681715.56
4323700230,399418,489864.8
643000110,235076,397873.66
8043700105,1936764,1882036.4
6824100014,481157,555682.9
9542830480,315038,432138.34
736100065,839865,862655.9
2592210510,753010,816847.4
4233600260,914515,1107983
1266200015,680271,497771.75
2787700060,335666,517708.4
8843900396,284370,432558.9
8029500380,268636,459831.75
5292200010,344798,551687.25
1773100980,364536,419026.6
2886200070,556445,543075.6
8594400110,305541,443259.16
9268850180,334057,389995.78
4141800285,1309775,982785.5
3188100007,392565,502530.1
1796380960,251774,375832.9
7202330030,434205,522065
8078440140,468302,603800.5
7983200060,227715,347702.28
4427100025,437863,569799.9
2113700510,301896,416703.7
6446200305,513813,646120.1
3425079088,496450,741519.8
3304040130,340738,506479.22
3222069153,287737,420401.12
5127000470,327808,487463.8
7525100520,451403,517838.75
1868902745,822831,720885.8
2920700220,447010,424063
1105000780,406160,515224.03
8563080020,832049,870738.6
3630090110,662275,844448.75
856000195,2037114,1797536
8649401000,199922,479216.72
1315300095,549596,734361.94
6802200670,216192,357701.34
1523069022,343075,466631.38
2624049165,360429,504797.25
1972202080,615431,588964.75
7211340030,267525,378679.12
8850000180,426714,445794.7
2787250080,530335,739446.5
4235401055,501345,469321.66
5226500250,471086,643505.4
3294700421,325399,531836.6
322069180,685297,891843.4
1025059186,497520,546746.5
1923039022,611022,730150.3
1402600110,344042,554012.94
6817810190,356784,448621.03
434000030,569763,601202.25
6056110460,594032,652963.75
4337000285,232556,386998.8
5710610250,465973,684439.2
1049010620,286070,424225.62
5112800234,377316,502881.03
2309000060,500573,652789.4
2985800030,367114,389908.75
1604601570,347158,476058.2
1563102435,829568,794497.5
257000105,208575,362740.25
6788201440,781840,630652.1
1442300005,441867,613834.5
4055700784,848561,948787.7
3889100029,831139,781261.5
4139450760,1028190,1287889
6079500230,621164,608702.8
259601010,400540,428075.1
3980300020,290425,367564.66
9390700100,528414,476636.06
7200001005,472931,514473.28
9264920250,242381,454806.66
8682260470,451660,535164.06
4083303815,799438,682940.2
7383450250,323940,471589.66
253600180,395225,599139.44
1450000210,189679,286852.72
1133000100,523996,641911.75
7511000050,940724,895220.44
5710600030,487915,591046.6
4178300310,811600,745716.7
3041700570,526632,498299.44
1238500978,373833,445968.2
431500155,583336,636276.44
2937300050,914912,1305879.2
1352300315,200889,383054.84
3277800823,357225,460405.7
8895800110,1020529,1286200.1
9274200318,592163,550411.8
1118001805,1787352,1395869.5
629810720,761468,995478.56
6852700476,587444,520835.2
7345200650,234382,373113.4
8929000290,416456,491410.78
5506500170,526156,689480.44
8899000140,244808,388994.34
4006000423,286228,449073.94
7137910140,221993,368626.9
2423020010,431635,497936.5
40000362,164118,312092.53
1657000070,212025,364575.9
2124700015,228216,377274.03
1887500045,244380,412240.72
6838000170,484996,490810.8
1310910290,284568,515340.47
3599600276,238993,392118.56
8142000080,392171,566040.56
8856971000,271132,391288.5
624100950,768813,949331.6
2767704332,508313,539722.6
405100165,379674,573652.5
6117501755,307186,531977.6
8961950410,302785,485972.44
1523550480,561952,593887.56
6840701160,607492,593971.94
3331500650,222231,333003.06
1862400517,358725,484707
9558021000,335178,502587.12
1310800090,222834,362739.2
5104511040,322688,484761.1
522059189,245953,372879
3448720020,338913,503358.94
1310700330,280662,458766.47
5649600462,298938,413046.66
1853000510,965761,1414075.6
8128700005,315408,393764.03
6352600210,807758,968608.7
3754500010,875878,900144.7
1962200475,885911,686148.9
1773100765,335912,355080.2
8895800200,926472,1115327.8
1310900260,305719,501590.22
809001525,908274,713680
2624049103,279748,377306.06
9191200380,601735,560888.9
6600060120,428213,581321.94
8150100045,230336,336521.84
9558010190,342707,505720
4038700930,544400,607477.44
2883200775,636009,646552.2
4036800910,465540,494088.38
8673400177,552741,587934.4
7110000068,792390,1206012.1
3279000240,229872,382031.16
9545230280,469560,531556.7
8815400105,538858,564423.94
6738700075,750558,843352.6
8732030490,264207,516833.25
9532000070,492967,725066.8
7752400075,486770,527040
3824100051,379688,563812.25
2768000270,515818,485637.94
108000127,496439,661313.1
844000225,279181,405921.5
6817850040,876135,1134908.4
4447300137,858651,947641
8598900125,354887,551219.75
5072410070,425182,640882.9
7129300520,230928,377162.16
3830210020,205392,315940.06
4137040250,254546,459851.03
3022079080,658916,854103.06
722039087,211775,263950.22
3924500040,670318,779109.7
2473381090,335344,490038.16
2201500490,366458,395625.38
9265410090,192212,351691.88
9286750100,389738,606385.75
2023700040,592035,538356.25
324000280,560931,565069.2
3814800280,302365,544167.44
7697100030,450199,524433.3
8731900790,291480,586436.44
8044700010,611347,580796.6
6123600100,206387,349512.2
1450100390,159762,163025.95
579000550,445125,503150.62
2459000020,308065,512556
5016000315,470223,440896.1
1193000190,722424,718608.3
4038700730,551307,592700.5
1556200265,678373,693784.25
6600410170,204589,322898.9
642800130,739095,703501.8
1043000100,363387,563622.5
7809200055,238746,382431.4
7010700308,960082,930986.75
8680500090,583095,738678.2
2719100355,592177,651697.75
7905200147,498253,505868.1
271200130,231778,378693.94
326049103,467825,718339.7
8682211030,460792,528418.94
1070000390,1084976,1006725.06
8648700450,625439,638822.2
2695600410,410400,496251.22
8562710640,938057,1196640.5
1525200060,597289,707521.25
1822039138,444909,1029549.75
2767601375,504924,521892.25
3425069117,1390815,1917672.5
952004570,333133,389057.78
7625702616,296078,360291
9818700430,460234,474702.66
2822059091,271710,451306.03
1775900220,340490,495282.9
6371000079,579844,645643.3
293760150,925621,1104369.9
1336800880,1221903,992343
2771600550,1137400,1131772.9
3905040040,486710,544443.56
7787110060,416491,588201.3
7708250040,331330,531451.25
4022901316,478236,713155.44
191100235,845173,757092.44
7852050220,351804,450130.84
3293700480,511590,675271.5
2597450620,1404147,1369719.8
6169900580,1344710,1354644
2767602855,752099,785379.9
810000080,938313,746593.4
6392000625,433779,489909.2
1865810290,230250,316683.38
1568100380,355114,500312.72
5249804760,331262,387151.25
1337801060,784693,619373.2
6181410950,271000,446207.28
9264900660,283481,522982.9
9122001231,580342,698481.25
4427100030,415351,512601.94
7334400070,353022,425594.88
425079001,619335,789986.94
7436500360,483201,498458.2
1245001295,610512,638336.8
1310500550,273763,519883.38
4047200950,251430,447100.94
9103000455,768639,680798.8
2291400341,378915,484883.6
3876100310,393022,512494.4
7131300031,283361,420852
7853380510,594297,834169
7409700215,612643,962780.9
5248800250,390238,495432.2
126039323,430106,678110.4
6632300207,419790,562172.5
3826501060,284034,424693.97
8024202520,422305,509504.2
3343901401,498166,733331.8
6431000005,529137,569299.06
9232900075,345460,413110.88
3056700150,212654,336167.1
5104511250,429563,697222.06
3658700510,639506,668803.5
2895110062,284086,478794.16
7454000990,220816,349792.28
4038700680,625118,678403.4
7811220070,634978,573263.1
8091670030,306315,483981.34
3438503045,273488,343942.56
6388900710,495521,583307.9
7956300020,177782,300358.62
1775930440,489568,651641.2
1762600190,982396,1008802.94
6600400260,225212,346657.66
8728550150,528903,635615.4
8155500110,569636,611615.75
9169600135,384662,470296.16
1777600490,683764,688677.4
125059179,737188,946658.25
7558700030,3497707,3909755.2
1702900624,266234,393022.3
3343901403,547361,644487.44
5101400994,343649,402493.8
5547500050,295839,438344.1
1705400350,317054,394507.12
629810800,834963,1148932.6
4104900150,581895,758707.9
7888000390,203208,193458.77
4140900270,409975,549298
6649900030,431106,624241.1
820000012,476724,627002.4
6151800080,302403,406382.44
7454001060,236319,344353.16
8682262330,432804,530230.2
1566100010,379615,457674.84
1180500070,347229,570696.1
1112630130,317119,621540.06
3101500090,418824,499486.53
8682310220,556998,640750.9
4032500035,409731,550409.7
1623800440,506458,502701.22
1088400190,234877,332752.6
751000080,366846,510592.78
6675500070,398884,511064.38
2193340140,519694,596108.5
522049074,272478,529299.06
3204500340,223419,380391.53
5104200470,379909,628262.3
7517500611,686465,714686.7
2946002140,228120,423539.22
7631800110,819437,1229356.5
3529300330,355696,541239.06
3885801970,605781,506924.28
5456000570,1124107,937843.06
4123810090,325056,497284
4037000635,484733,523897.4
8079030350,402433,573729.1
1726069060,685334,944292.25
6858700225,233006,371545.72
3356406510,192536,313842.75
5423030040,602253,597766.25
3111300040,424104,689571.2
259800060,448718,507452.97
1972202320,510960,428441.47
5100403818,358063,452839.56
1422700040,251525,393105.9
3625049014,2292630,1764039.9
7852011040,504237,702780.25
1201500010,753053,739995.3
7195800009,288632,404737.88
9407001320,313067,395816.34
9508850100,605478,725706
1328340380,242985,385681.62
3885804305,801128,838603.06
7128300630,570545,596616.94
7574000080,336599,435436.28
3744000150,432453,655391.9
2607720150,473158,679671.3
7203190110,643351,701799.75
3904902430,640825,679157.5
11501160,792247,1002963.8
9209900315,454918,420658.6
9465910030,614438,835220.5
3622069103,626184,781245.8
3288301010,489634,730113.44
4395600060,963399,677053.2
7694200380,323010,499325.06
9552700550,584953,606920.94
9264921110,286198,446977.3
6738700225,839418,928252.6
293620220,863056,957434.5
7525300310,628415,610891.1
3992700036,479872,559789.1
3577300040,531093,642591.6
3812400202,173388,314362.47
2402100055,627195,689037.44
1853080790,816738,843671.1
1994200260,707907,826734.7
1339300025,760924,666106.5
7616200050,508195,472010.34
4022902555,609448,929780.06
9528102110,592676,601564.7
6613001241,1507944,1262950
3205400240,324787,462671.62
6065300840,1550405,1385178.5
7852040080,492863,605086
1920079039,244700,318822.78
2817910030,391506,615668.94
1563102880,712626,662970.06
8561200110,537161,600745.44
629000605,1011272,869521.25
2781270440,207344,331518.84
6152900273,331126,520620.16
3303950130,357137,533545.56
6411600113,436115,468283.1
4055700167,845894,970973.56
291310310,497392,581043.75
9523100550,753141,732004.9
724069070,820053,849644.56
2408800120,382444,515657.56
7559600200,607636,669229.06
8165500790,415626,492798.03
7856620870,814258,770673.44
1588600040,406547,416874.22
1023059246,424850,615919.7
1938000140,794390,685053.7
6061400160,326689,485426.78
4167300350,211394,388667.66
8649400790,121390,445810
173000036,382759,552177.3
225039049,545369,537341.6
8043700300,1948481,1957361
3834000400,379163,516604.12
4054530260,1421081,2730610
8724300010,645515,943359.75
9358002232,399895,467878.2
3298700012,253014,336450.62
1125059071,1067850,951834.6
3885805300,397786,422667.66
5315100784,1092873,876245.75
3861400030,744598,597314.94
7202340010,619770,714096
7272001805,263394,486867.28
2781250230,290548,454577.7
1042700300,841111,899138.25
123039279,192790,325528
3760500336,1275049,1269027.8
6979940100,842545,845791.5
686300880,640363,651116.9
5214500690,375163,553407.75
6021502250,590036,630910.8
1320069223,324674,414587.38
2871000300,752736,885190
2724069117,386714,462650.44
1159400220,843399,742139.56
2571900380,271811,363902.38
5528600050,327224,388405.3
7686202730,183491,317408.4
2225059118,785168,831038.1
2558630350,432222,579415.75
3655400060,411484,549790.1
9558200080,236355,420454.06
1796100015,468846,713618.75
3378900020,454436,584516.25
5416500040,285136,418678.28
8856004582,198787,321637.9
3812400107,425822,541466.25
6126601445,470615,553954.8
2997800021,498402,462118.66
1211000280,384641,363584.62
766800090,221311,324562.06
3224079005,230811,359106.84
619000100,275325,501269.34
4319200620,335915,413966.28
626059335,434236,707706.2
3340401570,312464,469554.47
7015200800,617003,541113.1
8106300510,495373,770157.6
1446110020,358154,732824.94
2872900280,567107,643941.25
8965500320,761762,757796.75
7853300070,493477,655839.5
5652601455,745798,761609.06
7579200915,1028039,1076484
2641400160,339106,550164.1
203900460,370137,500384.78
2998800040,615604,628599.75
7519000170,494796,532989.2
923000425,747028,902586.8
2973800030,220425,369279.25
6430500182,1082283,853147.3
7304301010,384983,564086.56
3861470110,1771554,1422382.9
2296500136,740168,891630.8
6790950150,688479,832094.44
8123100045,487055,589270.4
3142600130,604388,622587.75
7137970130,274575,491497.94
8656800190,358251,541074.94
7135300046,245584,409292.12
3629960680,434297,490538.47
1133000385,945928,1105444.6
1085621960,250133,417030.88
9542802000,201551,348096.44
8151600973,511352,668905.56
7019000050,410065,612294.5
6021501920,540346,651540.5
7399300420,242434,375792.06
7548300731,499439,589230.44
5316100220,847962,740297.44
5152600090,253711,496831.75
1703400470,351991,422316.7
7316400070,274169,523271.75
5561300380,430067,593940.8
2215450100,306461,518207.78
8635750330,590645,703601.1
9492500140,828210,885035.5
5315100393,579787,522683.72
8588000315,205966,353671.6
7524200180,240531,403373.4
4235400255,402666,386548.44
326069131,588988,846911
4077800026,981088,961428.44
9477000120,362928,506659.4
5608000590,981579,1198455.2
4137050130,254389,447850.3
5249801440,402279,265504.12
9264901510,248169,431376.6
5437820250,192716,283118.72
200500410,506303,657496.56
9407111100,340297,395485.8
126039252,395353,623992.3
6141100255,440460,561967.25
3013300830,384780,428753.75
3271300955,775463,764075.3
3021059276,281813,393424.3
9542000050,859255,639439.6
2769600035,772478,781714.6
3824100364,463212,676815.6
1726069202,335158,496094.6
7327500270,330416,407439.12
1189000207,432010,453689.84
2472950160,242187,376067.03
9558040050,581822,825789.1
3438503120,383821,457695.8
9407150240,253702,398277.22
1370804295,650940,597516.6
5700001100,564911,594209.9
6837820030,354675,704515.6
5411600210,785616,927992.4
5061300030,146101,503184.22
525069133,857619,1111814.6
2121000250,337239,498437.75
3179100720,539651,521506.16
2780700050,422037,630944.5
1545805820,271145,379647.84
5702380630,232911,352663.84
9211010260,519414,708012
7129300595,258409,411777.06
6802200100,231130,346136.7
3304030140,377993,631634.44
2623039019,597648,1118790
104500730,212941,335281.5
2924069132,555361,611633.8
1775500310,642140,778275
8114000040,282327,433071.16
2011400021,302737,702407.06
7525570020,624629,677823.3
2917200615,437665,471172.03
7697000170,269684,398896.8
7871500070,802291,766755.75
7215722010,455808,539879.1
6300000378,542799,610368.2
7159200005,2343359,2470224.5
8946410040,353892,526071.8
3893100327,341435,446544.44
635000009,874824,823104.8
2322069116,422528,616008.4
2760200050,287186,422407.72
3432500210,288796,432250.88
5700000245,461657,524479.8
7588700177,361955,372961.88
9178600135,704170,651768.6
9830200475,369925,551727.75
8562780160,342369,377589.7
9826701665,551766,589274.9
7504010900,673674,793797.7
2770606915,446700,442270.66
1254200075,531210,627641.3
2473450430,374336,616960.25
1433290010,417236,623243
7586200061,462731,537284.25
6841700070,554848,491827.1
9826701320,465274,504485.88
8943600720,286838,434319.8
6791900260,775311,814773.94
2301400640,689520,704847.56
7979900210,355276,522372.78
4037200665,372660,431076.78
984000650,261725,439133.62
2937300060,845548,999702.6
8731982190,243715,466778.25
1445200190,281320,446896.3
952003285,694126,739234.94
1402970020,348683,624658.56
2487700274,358514,479725.2
8113101670,399924,507780.22
8682300400,546085,637948.56
809002435,700831,615167.7
4045900147,508035,762577.2
2991000400,247294,438845.6
9456200405,212684,318935.9
5104510370,263194,398831.75
9414610240,447235,537442.1
2111010760,336863,619887.3
1854900430,606855,720284.5
2624300080,814833,840508.6
3645100280,533292,619416.3
1433100010,254729,415420.5
9533600100,1120438,763715.44
6743700030,574296,594186.7
9294300070,583308,570184.2
2114700540,287781,404893.06
7853280550,777956,964313.6
868000175,633645,720647.25
1446401290,218048,370942.44
9109000050,317734,412225.78
8856004327,230538,418449.16
2329800110,270045,421854.2
3031200230,385129,503717.16
7582700075,1710356,1206465.4
2422049104,164540,69178.3
9274202885,503520,518633.47
1770000090,411733,554306.2
9500900430,229539,371027.34
7305900082,370939,518327.9
3336000170,374422,506947.47
5680000455,767865,765993.44
9808630210,1064025,800805.2
8807810110,404092,516489.34
3824100211,414996,637809.9
3423059153,519999,753834.5
3937900120,432105,507207.66
524059323,771837,634061.25
4305600250,476207,660221.06
1257201375,480307,505928.88
853600150,1177914,1836010.6
2424059174,1672042,1710031.9
5205000400,259408,469550
2658000115,208451,347375.16
3055800020,239282,411781.78
357000025,543759,562086.2
5666300010,333522,519142.2
4167700210,237898,423860.44
9187200275,659099,716228
2960900040,444833,438952.75
1021049022,204642,374649.84
7750500120,214629,353984.06
7153200160,1037492,999265.1
4406000390,252831,403318.38
629800380,1058811,1614041.4
2026049125,327557,450974.75
6117502230,1799595,2104782
3379100130,440124,533092.9
2472920140,412272,661880.3
7214720075,531393,759986
1771110070,351156,506564.25
5127001600,291672,441889.53
6666860210,316249,507303.9
5467200055,328455,545218.8
7819000040,382925,545580.3
3790700070,271582,461805.84
6362900138,342022,397863.4
597000593,367835,436681.38
8032700070,624032,582387.4
9301300215,1023338,894872.1
8902500118,407945,536141.8
6607000095,337746,466091
2163900081,819420,663840
7732500270,669939,868864.75
3856903515,573443,548358
2557000400,269780,482340.03
4386700135,1714391,1243305.8
